ranking,asin,tipo_producto,total_reviews
14272,B00020V5AW,Video_Games,14
14273,B00020ZUC6,Sports_and_Outdoors,14
14274,B00021HB90,Toys_and_Games,14
14275,B00021Z2FK,Toys_and_Games,14
14276,B00022XO9U,Digital_Music,14
14277,B00029R6H4,Toys_and_Games,14
14278,B0002D0CNA,Musical_Instruments,14
14279,B0002E1O2M,Musical_Instruments,14
14280,B0002E2S36,Musical_Instruments,14
14281,B0002E3B82,Toys_and_Games,14
14282,B0002FQUHK,Toys_and_Games,14
14283,B0002FQVAQ,Video_Games,14
14284,B0002H7F3G,Video_Games,14
14285,B0002I6NII,Toys_and_Games,14
14286,B0002I9RP4,Video_Games,14
14287,B0002IBEFA,Video_Games,14
14288,B0002II6V0,Musical_Instruments,14
14289,B0002IL6U8,Sports_and_Outdoors,14
14290,B0002IQCHU,Video_Games,14
14291,B0002IQD3I,Video_Games,14
14292,B0002IQIZ6,Digital_Music,14
14293,B0002KYXTM,Musical_Instruments,14
14294,B0002M59PC,Sports_and_Outdoors,14
14295,B0002M5T7A,Digital_Music,14
14296,B0002Q1XNA,Toys_and_Games,14
14297,B0002Q2O9C,Toys_and_Games,14
14298,B0002UWI7G,Sports_and_Outdoors,14
14299,B0002V82O8,Toys_and_Games,14
14300,B0002VYPE4,Video_Games,14
14301,B0002VYPEE,Video_Games,14
14302,B0002W5S0I,Video_Games,14
14303,B0002YSK8I,Sports_and_Outdoors,14
14304,B0002ZYE3M,Digital_Music,14
14305,B00030A0C0,Sports_and_Outdoors,14
14306,B00030GSJY,Video_Games,14
14307,B000641A2C,Digital_Music,14
14308,B0006FRD3Q,Sports_and_Outdoors,14
14309,B0006GK6W0,Toys_and_Games,14
14310,B0006HCW3A,Toys_and_Games,14
14311,B0006NDB6Q,Toys_and_Games,14
14312,B0006TNCCI,Video_Games,14
14313,B0006U04NW,Sports_and_Outdoors,14
14314,B00075FG02,Sports_and_Outdoors,14
14315,B00076ZEE4,Sports_and_Outdoors,14
14316,B00077ZDUS,Sports_and_Outdoors,14
14317,B00079YTS8,Sports_and_Outdoors,14
14318,B0007IQGDK,Video_Games,14
14319,B0007KK0V2,Toys_and_Games,14
14320,B0007LEXWI,Sports_and_Outdoors,14
14321,B0007LOXSW,Sports_and_Outdoors,14
14322,B0007ODGTQ,Toys_and_Games,14
14323,B0007P4H1Q,Sports_and_Outdoors,14
14324,B0007PIEAQ,Video_Games,14
14325,B0007QCOG0,Sports_and_Outdoors,14
14326,B0007TZFB8,Toys_and_Games,14
14327,B0007U0GUW,Video_Games,14
14328,B0007ULFFC,Video_Games,14
14329,B0007UQNTU,Sports_and_Outdoors,14
14330,B0007W2FLS,Sports_and_Outdoors,14
14331,B0007YDCKO,Sports_and_Outdoors,14
14332,B00081RYNC,Toys_and_Games,14
14333,B0008JILTU,Video_Games,14
14334,B00092A720,Video_Games,14
14335,B00092CLFG,Sports_and_Outdoors,14
14336,B0009CO3MK,Sports_and_Outdoors,14
14337,B0009G8PN4,Sports_and_Outdoors,14
14338,B0009GA6SQ,Sports_and_Outdoors,14
14339,B0009GGIFG,Sports_and_Outdoors,14
14340,B0009JO59O,Sports_and_Outdoors,14
14341,B0009K6JYW,Toys_and_Games,14
14342,B0009K7ESM,Video_Games,14
14343,B0009PUPRE,Sports_and_Outdoors,14
14344,B0009PURIQ,Sports_and_Outdoors,14
14345,B0009PUSTO,Sports_and_Outdoors,14
14346,B0009PUTJI,Sports_and_Outdoors,14
14347,B0009VC9V8,Sports_and_Outdoors,14
14348,B0009XYN7O,Sports_and_Outdoors,14
14349,B0009YJM9W,Video_Games,14
14350,B0009Z3IWS,Video_Games,14
14351,B0009Z3K12,Video_Games,14
14352,B0009Z3MGA,Video_Games,14
14353,B000A0EFJM,Video_Games,14
14354,B000A3XRS4,Video_Games,14
14355,B000A6L6WK,Toys_and_Games,14
14356,B000AA878M,Video_Games,14
14357,B000AB6DCS,Sports_and_Outdoors,14
14358,B000ALDQI2,Sports_and_Outdoors,14
14359,B000AO7I8S,Sports_and_Outdoors,14
14360,B000AO9QEM,Sports_and_Outdoors,14
14361,B000AO9S68,Sports_and_Outdoors,14
14362,B000AO9YQM,Video_Games,14
14363,B000AOA0O2,Sports_and_Outdoors,14
14364,B000AOEV6A,Video_Games,14
14365,B000ARJ1RQ,Video_Games,14
14366,B000AV47XK,Digital_Music,14
14367,B000B5MUFC,Toys_and_Games,14
14368,B000B6JASQ,Video_Games,14
14369,B000B6MLZK,Video_Games,14
14370,B000B7Q4BQ,Video_Games,14
14371,B000BCICVG,Video_Games,14
14372,B006M9NJNI,Sports_and_Outdoors,14
14373,B006MVP2RW,Sports_and_Outdoors,14
14374,B006NTN6TE,Toys_and_Games,14
14375,B006O6F25W,Toys_and_Games,14
14376,B006OA8WTQ,Toys_and_Games,14
14377,B006OG755M,Toys_and_Games,14
14378,B006OG75ES,Toys_and_Games,14
14379,B006S8EWA2,Toys_and_Games,14
14380,B006U0Z482,Sports_and_Outdoors,14
14381,B006UJ0280,Sports_and_Outdoors,14
14382,B006VB2W0S,Video_Games,14
14383,B006W3TLY0,Toys_and_Games,14
14384,B006YBXF5Q,Sports_and_Outdoors,14
14385,B006ZPAY3M,Video_Games,14
14386,B006ZT3YZI,Sports_and_Outdoors,14
14387,B00713P9SC,Toys_and_Games,14
14388,B00724OR4M,Sports_and_Outdoors,14
14389,B0072W2D8G,Sports_and_Outdoors,14
14390,B0073ZFAJQ,Sports_and_Outdoors,14
14391,B00749K72Q,Toys_and_Games,14
14392,B0074YR6BQ,Sports_and_Outdoors,14
14393,B0075CMYTQ,Toys_and_Games,14
14394,B0075JKJ2I,Sports_and_Outdoors,14
14395,B0076NIO48,Sports_and_Outdoors,14
14396,B00776UHG2,Video_Games,14
14397,B0077NCEVG,Toys_and_Games,14
14398,B0079PC0EI,Toys_and_Games,14
14399,B0079QNRKS,Sports_and_Outdoors,14
14400,B007BKL6G4,Sports_and_Outdoors,14
14401,B007EI7YG4,Sports_and_Outdoors,14
14402,B007FDBD92,Toys_and_Games,14
14403,B007HD9MIY,Toys_and_Games,14
14404,B007HOQHZ4,Sports_and_Outdoors,14
14405,B007IG0UCW,Toys_and_Games,14
14406,B007J4G0XQ,Toys_and_Games,14
14407,B007JDMPOK,Video_Games,14
14408,B007JL4IQ0,Sports_and_Outdoors,14
14409,B007JM8ULS,Video_Games,14
14410,B007N5ZULO,Sports_and_Outdoors,14
14411,B007NEDEWW,Sports_and_Outdoors,14
14412,B007Q0OQCK,Toys_and_Games,14
14413,B007Q0OUKS,Toys_and_Games,14
14414,B007Q0OV4I,Toys_and_Games,14
14415,B007RDGGB0,Toys_and_Games,14
14416,B007RDGHPU,Toys_and_Games,14
14417,B007RKZIZS,Toys_and_Games,14
14418,B007RM5CMK,Toys_and_Games,14
14419,B007RTFZLQ,Toys_and_Games,14
14420,B007SG9FFU,Toys_and_Games,14
14421,B007U7M0KE,Toys_and_Games,14
14422,B007UMD1EI,Video_Games,14
14423,B007XVYP9Q,Toys_and_Games,14
14424,B007YFRNL8,Sports_and_Outdoors,14
14425,B007Z1QPSI,Sports_and_Outdoors,14
14426,B007ZCOO8A,Sports_and_Outdoors,14
14427,B0080ZBSO4,Toys_and_Games,14
14428,B0081IPB3Y,Sports_and_Outdoors,14
14429,B0083EM24C,Digital_Music,14
14430,B0083KX6FK,Video_Games,14
14431,B008410BOW,Toys_and_Games,14
14432,B0084M8UE4,Toys_and_Games,14
14433,B008592HH2,Toys_and_Games,14
14434,B0085TY1AI,Toys_and_Games,14
14435,B0086V5V7C,Video_Games,14
14436,B0087RV2KK,Toys_and_Games,14
14437,B0087Y3DSW,Video_Games,14
14438,B0089RFQB4,Sports_and_Outdoors,14
14439,B008A4LEI0,Sports_and_Outdoors,14
14440,B008AP02L4,Sports_and_Outdoors,14
14441,B008B3AVPC,Video_Games,14
14442,B008B68ING,Toys_and_Games,14
14443,B008BH5D56,Sports_and_Outdoors,14
14444,B008BT80O0,Video_Games,14
14445,B008DLS2SU,Toys_and_Games,14
14446,B008DQ9VV2,Sports_and_Outdoors,14
14447,B008EHFLSM,Sports_and_Outdoors,14
14448,B008FHHT1S,Video_Games,14
14449,B008FPY7B0,Sports_and_Outdoors,14
14450,B008GUBTX8,Video_Games,14
14451,B008GWJKE6,Video_Games,14
14452,B008HHTEXW,Video_Games,14
14453,B008IH2MY4,Digital_Music,14
14454,B008IZH2QY,Toys_and_Games,14
14455,B008JO4SHK,Sports_and_Outdoors,14
14456,B008KCL6YO,Sports_and_Outdoors,14
14457,B008KOFDEG,Sports_and_Outdoors,14
14458,B008KUXKAE,Toys_and_Games,14
14459,B008MIDAQS,Sports_and_Outdoors,14
14460,B008MO6BHM,Video_Games,14
14461,B008N5FT50,Toys_and_Games,14
14462,B008NEFDK2,Sports_and_Outdoors,14
14463,B008O0XKPA,Sports_and_Outdoors,14
14464,B008OQTR3S,Video_Games,14
14465,B008OQTRZ6,Video_Games,14
14466,B008OSDG0Q,Video_Games,14
14467,B008RBH156,Toys_and_Games,14
14468,B008VXCPV0,Video_Games,14
14469,B008YAGSAY,Video_Games,14
14470,B008Z9C4JS,Sports_and_Outdoors,14
14471,B00913UY1C,Sports_and_Outdoors,14
14472,B0092BWWG8,Toys_and_Games,14
14473,B0093FMS3U,Video_Games,14
14474,B0093FO2TS,Video_Games,14
14475,B0093H1XQQ,Sports_and_Outdoors,14
14476,B0094H8H7I,Video_Games,14
14477,B0094RGB9Y,Toys_and_Games,14
14478,B0095XQWUA,Toys_and_Games,14
14479,B0097GKTO0,Toys_and_Games,14
14480,B0099UYYD6,Sports_and_Outdoors,14
14481,B009AFLXTS,Video_Games,14
14482,B009AYQQS2,Video_Games,14
14483,B009B73M0S,Toys_and_Games,14
14484,B009DHD7CY,Sports_and_Outdoors,14
14485,B009KS4XRO,Video_Games,14
14486,B009PHQ9OA,Digital_Music,14
14487,B009RHEBWA,Video_Games,14
14488,B009SAY5ZY,Sports_and_Outdoors,14
14489,B009SEOV40,Toys_and_Games,14
14490,B009T45X78,Toys_and_Games,14
14491,B009TCYJT8,Toys_and_Games,14
14492,B000PM1KC0,Toys_and_Games,14
14493,B000PM1THQ,Video_Games,14
14494,B000PW5HF6,Sports_and_Outdoors,14
14495,B000PY9T0S,Sports_and_Outdoors,14
14496,B000Q6ZLKM,Video_Games,14
14497,B000QAVV6Q,Video_Games,14
14498,B000QAXZYW,Video_Games,14
14499,B000QFCNDQ,Toys_and_Games,14
14500,B000QJC4AY,Sports_and_Outdoors,14
14501,B000QJLQAI,Video_Games,14
14502,B000QU672Y,Sports_and_Outdoors,14
14503,B000QU8CGI,Sports_and_Outdoors,14
14504,B000R2USRG,Video_Games,14
14505,B000R2WI0G,Video_Games,14
14506,B000RHXD28,Video_Games,14
14507,B000ROO15Y,Sports_and_Outdoors,14
14508,B000RYBG0M,Sports_and_Outdoors,14
14509,B000RZLRW8,Toys_and_Games,14
14510,B000SJJCX4,Musical_Instruments,14
14511,B000SKLT52,Sports_and_Outdoors,14
14512,B000T24OFG,Sports_and_Outdoors,14
14513,B000T9D5KE,Sports_and_Outdoors,14
14514,B000TTIEY6,Sports_and_Outdoors,14
14515,B000TTXL9E,Video_Games,14
14516,B000U8AYOO,Video_Games,14
14517,B000UEDTWC,Toys_and_Games,14
14518,B000UEL05U,Toys_and_Games,14
14519,B000UJCTVE,Musical_Instruments,14
14520,B000UW3V36,Sports_and_Outdoors,14
14521,B000V1OUTU,Video_Games,14
14522,B000V7PH8C,Sports_and_Outdoors,14
14523,B000V97TM2,Toys_and_Games,14
14524,B000V9CCLU,Video_Games,14
14525,B000VJ0NDE,Sports_and_Outdoors,14
14526,B000VNPWMW,Toys_and_Games,14
14527,B000VNS9D6,Video_Games,14
14528,B000VTX0PW,Video_Games,14
14529,B000VX7H0C,Sports_and_Outdoors,14
14530,B000VYPDLQ,Sports_and_Outdoors,14
14531,B000W32PIK,Sports_and_Outdoors,14
14532,B000W75L32,Sports_and_Outdoors,14
14533,B000WCMJPA,Sports_and_Outdoors,14
14534,B000WNJC0O,Sports_and_Outdoors,14
14535,B000WTTC5I,Digital_Music,14
14536,B000X260V8,Video_Games,14
14537,B000X5YJJK,Sports_and_Outdoors,14
14538,B000XFOEHC,Sports_and_Outdoors,14
14539,B000XJO78Y,Video_Games,14
14540,B000YB31II,Sports_and_Outdoors,14
14541,B000YUYNTK,Video_Games,14
14542,B000ZLSOOS,Toys_and_Games,14
14543,B000ZZZ7RQ,Toys_and_Games,14
14544,B001099RQS,Sports_and_Outdoors,14
14545,B0010E6JLO,Toys_and_Games,14
14546,B001113U1I,Toys_and_Games,14
14547,B001115D5E,Toys_and_Games,14
14548,B00113HUZ8,Video_Games,14
14549,B00113X7YQ,Video_Games,14
14550,B0011MYRN2,Sports_and_Outdoors,14
14551,B0011YEAZ0,Sports_and_Outdoors,14
14552,B00126HZZ4,Sports_and_Outdoors,14
14553,B0012N8WXQ,Video_Games,14
14554,B0012VE5SY,Sports_and_Outdoors,14
14555,B00134V53S,Toys_and_Games,14
14556,B001383L2W,Video_Games,14
14557,B0013CJLRW,Sports_and_Outdoors,14
14558,B0013G6PLS,Sports_and_Outdoors,14
14559,B0013J2JW4,Toys_and_Games,14
14560,B0013LO0H4,Sports_and_Outdoors,14
14561,B0013R098C,Sports_and_Outdoors,14
14562,B0013RA5DQ,Sports_and_Outdoors,14
14563,B0013TLQH8,Video_Games,14
14564,B00141D6BE,Toys_and_Games,14
14565,B00146G72Y,Toys_and_Games,14
14566,B0014BMFXY,Sports_and_Outdoors,14
14567,B0014EVJ06,Sports_and_Outdoors,14
14568,B0014VX0L0,Sports_and_Outdoors,14
14569,B001584CUA,Toys_and_Games,14
14570,B0015DIRUQ,Sports_and_Outdoors,14
14571,B0015DW2LQ,Sports_and_Outdoors,14
14572,B0015KTV2C,Toys_and_Games,14
14573,B0015M06V0,Sports_and_Outdoors,14
14574,B00160JSGK,Video_Games,14
14575,B001613Q7Q,Toys_and_Games,14
14576,B00162OGYW,Sports_and_Outdoors,14
14577,B00162PPQK,Sports_and_Outdoors,14
14578,B00162RN2O,Sports_and_Outdoors,14
14579,B00163U4LK,Toys_and_Games,14
14580,B00165PA1W,Sports_and_Outdoors,14
14581,B00165Q4QW,Sports_and_Outdoors,14
14582,B00165Q4RG,Sports_and_Outdoors,14
14583,B00165SA1O,Sports_and_Outdoors,14
14584,B00165TVXA,Sports_and_Outdoors,14
14585,B00168XMB4,Sports_and_Outdoors,14
14586,B0016MJ1T2,Musical_Instruments,14
14587,B0016NRS28,Video_Games,14
14588,B0016Y9Q5O,Video_Games,14
14589,B00178UCBG,Sports_and_Outdoors,14
14590,B0017HRZ26,Video_Games,14
14591,B0017KWJ56,Video_Games,14
14592,B0017UVI94,Sports_and_Outdoors,14
14593,B00180RTYG,Sports_and_Outdoors,14
14594,B00183IO24,Sports_and_Outdoors,14
14595,B00186FCX0,Toys_and_Games,14
14596,B0018BPKZU,Sports_and_Outdoors,14
14597,B0018CQKW6,Sports_and_Outdoors,14
14598,B0018LER90,Sports_and_Outdoors,14
14599,B0018LESAI,Sports_and_Outdoors,14
14600,B0018QUG3G,Sports_and_Outdoors,14
14601,B0018TFUHA,Sports_and_Outdoors,14
14602,B0018TG8HQ,Musical_Instruments,14
14603,B00195LH4S,Sports_and_Outdoors,14
14604,B001988XHY,Video_Games,14
14605,B0019GK7LQ,Sports_and_Outdoors,14
14606,B0019ICP4Q,Toys_and_Games,14
14607,B0019R4VEO,Video_Games,14
14608,B001A5C98K,Sports_and_Outdoors,14
14609,B001ABLN4K,Sports_and_Outdoors,14
14610,B0029NDZYO,Toys_and_Games,14
14611,B0029WGLOQ,Toys_and_Games,14
14612,B0029ZUPYK,Video_Games,14
14613,B002AQET2C,Sports_and_Outdoors,14
14614,B002ATKUEA,Sports_and_Outdoors,14
14615,B002BVZYDE,Sports_and_Outdoors,14
14616,B002CKWQ9Y,Sports_and_Outdoors,14
14617,B002CQUA4G,Sports_and_Outdoors,14
14618,B002CTCFTQ,Sports_and_Outdoors,14
14619,B002DCS3R0,Toys_and_Games,14
14620,B002DLDSO4,Sports_and_Outdoors,14
14621,B002DV19TK,Sports_and_Outdoors,14
14622,B002DWVFLG,Sports_and_Outdoors,14
14623,B002E1TRHK,Sports_and_Outdoors,14
14624,B002ED4DQI,Video_Games,14
14625,B002EQE58Q,Video_Games,14
14626,B002EZLP4E,Video_Games,14
14627,B002G1YPP2,Video_Games,14
14628,B002G3NQCI,Sports_and_Outdoors,14
14629,B002GF79QA,Sports_and_Outdoors,14
14630,B002GNYCLM,Sports_and_Outdoors,14
14631,B002GO04T0,Sports_and_Outdoors,14
14632,B002HOFBQU,Sports_and_Outdoors,14
14633,B002HU4YXA,Toys_and_Games,14
14634,B002I08VLA,Video_Games,14
14635,B002I0ENX0,Video_Games,14
14636,B002I0J8ZS,Video_Games,14
14637,B002K7LC08,Sports_and_Outdoors,14
14638,B002LVMMBQ,Sports_and_Outdoors,14
14639,B002MT0FFW,Sports_and_Outdoors,14
14640,B002N15XQ0,Sports_and_Outdoors,14
14641,B002N4P786,Sports_and_Outdoors,14
14642,B002NSM3TI,Sports_and_Outdoors,14
14643,B002OHOEFO,Digital_Music,14
14644,B002P4KXFG,Video_Games,14
14645,B002P68BQC,Sports_and_Outdoors,14
14646,B002PTVDP0,Sports_and_Outdoors,14
14647,B002PW8SCI,Sports_and_Outdoors,14
14648,B002Q1F1AA,Sports_and_Outdoors,14
14649,B002QAVQ14,Sports_and_Outdoors,14
14650,B002RL7VN4,Toys_and_Games,14
14651,B002SPU2YY,Toys_and_Games,14
14652,B002T1HG82,Toys_and_Games,14
14653,B002T5OG5Y,Sports_and_Outdoors,14
14654,B002TUSDSU,Sports_and_Outdoors,14
14655,B002UKHEDO,Sports_and_Outdoors,14
14656,B002UVGD6M,Sports_and_Outdoors,14
14657,B002VUC1DQ,Toys_and_Games,14
14658,B002XQI984,Sports_and_Outdoors,14
14659,B002Y29UIK,Toys_and_Games,14
14660,B002YQU0SK,Toys_and_Games,14
14661,B002ZHS6JS,Sports_and_Outdoors,14
14662,B002ZQG3I0,Toys_and_Games,14
14663,B002ZWAZLA,Sports_and_Outdoors,14
14664,B0030GBTZG,Video_Games,14
14665,B0030ZRXG6,Sports_and_Outdoors,14
14666,B00312NELG,Toys_and_Games,14
14667,B00339B0RW,Sports_and_Outdoors,14
14668,B00339C3PK,Sports_and_Outdoors,14
14669,B00339R0EY,Sports_and_Outdoors,14
14670,B0033V2LQE,Toys_and_Games,14
14671,B00347BRU8,Video_Games,14
14672,B0035462PU,Sports_and_Outdoors,14
14673,B0035563XA,Toys_and_Games,14
14674,B0035LVTMY,Sports_and_Outdoors,14
14675,B0035LXWOW,Sports_and_Outdoors,14
14676,B0035QSAA8,Sports_and_Outdoors,14
14677,B00363PTGI,Sports_and_Outdoors,14
14678,B00363WYWU,Sports_and_Outdoors,14
14679,B0036RMDC2,Toys_and_Games,14
14680,B0036V0JYC,Toys_and_Games,14
14681,B0036VHZD0,Sports_and_Outdoors,14
14682,B0037DAYUS,Sports_and_Outdoors,14
14683,B0037EWVQC,Sports_and_Outdoors,14
14684,B0037M07UG,Video_Games,14
14685,B0037M2SOY,Video_Games,14
14686,B00383AEZW,Toys_and_Games,14
14687,B00385MZYS,Toys_and_Games,14
14688,B00386PJRM,Video_Games,14
14689,B00388DUTY,Toys_and_Games,14
14690,B00388F4IE,Toys_and_Games,14
14691,B00388IRCE,Toys_and_Games,14
14692,B0038AJKPU,Toys_and_Games,14
14693,B0038LPO5Y,Sports_and_Outdoors,14
14694,B0039TM1EW,Sports_and_Outdoors,14
14695,B003AMOKS8,Video_Games,14
14696,B003AO2J52,Sports_and_Outdoors,14
14697,B003B4XBFI,Sports_and_Outdoors,14
14698,B003BKR8N8,Toys_and_Games,14
14699,B003BLQG6M,Toys_and_Games,14
14700,B003BU77P2,Video_Games,14
14701,B003CK2EFO,Sports_and_Outdoors,14
14702,B003D038PI,Sports_and_Outdoors,14
14703,B003DL8OS8,Sports_and_Outdoors,14
14704,B003DTMQAW,Toys_and_Games,14
14705,B003DV9V8A,Toys_and_Games,14
14706,B003E2SUW6,Video_Games,14
14707,B001AND49U,Sports_and_Outdoors,14
14708,B001AO1QXK,Sports_and_Outdoors,14
14709,B001AS696K,Sports_and_Outdoors,14
14710,B001AZFSCO,Video_Games,14
14711,B001B197RE,Sports_and_Outdoors,14
14712,B001B1W3J8,Video_Games,14
14713,B001B6CH0S,Sports_and_Outdoors,14
14714,B001BC719O,Video_Games,14
14715,B001BDI9SU,Video_Games,14
14716,B001C1UGZ0,Sports_and_Outdoors,14
14717,B001CH199G,Sports_and_Outdoors,14
14718,B001CJX4JW,Sports_and_Outdoors,14
14719,B001CM0PJ6,Video_Games,14
14720,B001CMNJOE,Video_Games,14
14721,B001CSPRJI,Video_Games,14
14722,B001CWCMLU,Sports_and_Outdoors,14
14723,B001D7T2WQ,Video_Games,14
14724,B001DHE6KO,Sports_and_Outdoors,14
14725,B001DRHH6O,Sports_and_Outdoors,14
14726,B001DZR4NC,Sports_and_Outdoors,14
14727,B001E1CLTC,Sports_and_Outdoors,14
14728,B001E27KTM,Video_Games,14
14729,B001E65P72,Video_Games,14
14730,B001ECDKTQ,Sports_and_Outdoors,14
14731,B001EGGQI4,Sports_and_Outdoors,14
14732,B001EJI6CK,Sports_and_Outdoors,14
14733,B001ENFGN8,Toys_and_Games,14
14734,B001EPV6PS,Sports_and_Outdoors,14
14735,B001ESQTUM,Toys_and_Games,14
14736,B001EYU4IY,Sports_and_Outdoors,14
14737,B001EZKDVG,Video_Games,14
14738,B001F0ICY0,Sports_and_Outdoors,14
14739,B001F0J9L0,Sports_and_Outdoors,14
14740,B001F4S0CK,Sports_and_Outdoors,14
14741,B001F62U4M,Video_Games,14
14742,B001FB5ZF8,Sports_and_Outdoors,14
14743,B001FY2VDO,Toys_and_Games,14
14744,B001GFQY5I,Sports_and_Outdoors,14
14745,B001GGS6VW,Video_Games,14
14746,B001GMZR18,Toys_and_Games,14
14747,B001GSQOCS,Sports_and_Outdoors,14
14748,B001GXJJ84,Sports_and_Outdoors,14
14749,B001H37Q1K,Sports_and_Outdoors,14
14750,B001HBHOJQ,Sports_and_Outdoors,14
14751,B001HZBRO0,Toys_and_Games,14
14752,B001I9LNLW,Video_Games,14
14753,B001IDZHF6,Sports_and_Outdoors,14
14754,B001IKFZII,Video_Games,14
14755,B001JJCHNY,Sports_and_Outdoors,14
14756,B001JJCI06,Sports_and_Outdoors,14
14757,B001KFTHF8,Sports_and_Outdoors,14
14758,B001KJDXAO,Sports_and_Outdoors,14
14759,B001KU60XA,Sports_and_Outdoors,14
14760,B001KW0606,Toys_and_Games,14
14761,B001LF3I0C,Sports_and_Outdoors,14
14762,B001LF3I98,Sports_and_Outdoors,14
14763,B001LF3IAM,Sports_and_Outdoors,14
14764,B001LRCGWG,Sports_and_Outdoors,14
14765,B001LTVBX4,Digital_Music,14
14766,B001LYGUB2,Video_Games,14
14767,B001M5TSFK,Sports_and_Outdoors,14
14768,B001M6AHHW,Video_Games,14
14769,B001MY20X8,Toys_and_Games,14
14770,B001N1C1J8,Video_Games,14
14771,B001NGBH66,Sports_and_Outdoors,14
14772,B001NOCD5C,Sports_and_Outdoors,14
14773,B001O1QLDO,Video_Games,14
14774,B001O2J036,Video_Games,14
14775,B001OF5TII,Sports_and_Outdoors,14
14776,B001OHUTQI,Video_Games,14
14777,B001OPHA0S,Sports_and_Outdoors,14
14778,B001OTD4LS,Sports_and_Outdoors,14
14779,B001P2M546,Video_Games,14
14780,B001P2WEG0,Sports_and_Outdoors,14
14781,B001PIY49O,Video_Games,14
14782,B001PKHRY6,Video_Games,14
14783,B001Q9F0D6,Digital_Music,14
14784,B001QGUFDO,Toys_and_Games,14
14785,B001QVQ9A2,Sports_and_Outdoors,14
14786,B001QWFH7W,Sports_and_Outdoors,14
14787,B001QWGSCA,Sports_and_Outdoors,14
14788,B001R1CQQW,Sports_and_Outdoors,14
14789,B001R66028,Sports_and_Outdoors,14
14790,B001RQRXJW,Sports_and_Outdoors,14
14791,B001RXMWJ6,Sports_and_Outdoors,14
14792,B001S0FQ1Y,Sports_and_Outdoors,14
14793,B001S88V72,Sports_and_Outdoors,14
14794,B001SET1KW,Video_Games,14
14795,B001SJSXHE,Sports_and_Outdoors,14
14796,B001T46THE,Digital_Music,14
14797,B001T8OFQM,Toys_and_Games,14
14798,B001TOQ8OI,Video_Games,14
14799,B001TS8Q94,Sports_and_Outdoors,14
14800,B001TY3FU8,Sports_and_Outdoors,14
14801,B001U2BMF4,Video_Games,14
14802,B001U8RSFQ,Sports_and_Outdoors,14
14803,B001UAAX60,Video_Games,14
14804,B001UDY250,Digital_Music,14
14805,B001UEWHG0,Toys_and_Games,14
14806,B001URRH12,Video_Games,14
14807,B001V5C6W8,Sports_and_Outdoors,14
14808,B001V6OT2M,Video_Games,14
14809,B001W32F02,Toys_and_Games,14
14810,B001WJ4X24,Sports_and_Outdoors,14
14811,B001YJ4LOW,Sports_and_Outdoors,14
14812,B001ZTRDCI,Sports_and_Outdoors,14
14813,B0025KZV84,Video_Games,14
14814,B0025U4L9Y,Sports_and_Outdoors,14
14815,B00262JH2C,Sports_and_Outdoors,14
14816,B0026EV5FC,Video_Games,14
14817,B0026EV5LG,Video_Games,14
14818,B0026O1E2Q,Sports_and_Outdoors,14
14819,B00284ADEE,Sports_and_Outdoors,14
14820,B0028J34UO,Video_Games,14
14821,B0028K2AY4,Toys_and_Games,14
14822,B0028YRJE6,Sports_and_Outdoors,14
14823,B0028YVCBW,Toys_and_Games,14
14824,B0028ZNX40,Video_Games,14
14825,B0029BE7AW,Sports_and_Outdoors,14
14826,B009Y96PDO,Toys_and_Games,14
14827,B009YMB2KW,Sports_and_Outdoors,14
14828,B009YZXM9I,Toys_and_Games,14
14829,B00A671NOE,Toys_and_Games,14
14830,B00A6SQHCQ,Toys_and_Games,14
14831,B00A88EV5Y,Toys_and_Games,14
14832,B00A8HOX1C,Toys_and_Games,14
14833,B00AA4FDT4,Video_Games,14
14834,B00AHH5736,Video_Games,14
14835,B00AK4QB22,Video_Games,14
14836,B00AMI5FPU,Toys_and_Games,14
14837,B00APUFWRG,Video_Games,14
14838,B00AQ0ZGP8,Sports_and_Outdoors,14
14839,B00AQVV976,Sports_and_Outdoors,14
14840,B00ARMQ7VM,Video_Games,14
14841,B00AU68V46,Sports_and_Outdoors,14
14842,B00AU6AIKG,Sports_and_Outdoors,14
14843,B00AU6E9HO,Sports_and_Outdoors,14
14844,B00AU6NHVI,Sports_and_Outdoors,14
14845,B00AW6XYKK,Toys_and_Games,14
14846,B00AWRPEJI,Video_Games,14
14847,B00AZPWV7K,Sports_and_Outdoors,14
14848,B00B06UCUG,Toys_and_Games,14
14849,B00B16U50C,Toys_and_Games,14
14850,B00B1JLA76,Toys_and_Games,14
14851,B00B1W1DV6,Video_Games,14
14852,B00B2HGOEQ,Toys_and_Games,14
14853,B00B48QAQU,Video_Games,14
14854,B00B6DVKO0,Sports_and_Outdoors,14
14855,B00B99ET4Y,Toys_and_Games,14
14856,B00B9HHAGK,Toys_and_Games,14
14857,B00B9XD6IA,Sports_and_Outdoors,14
14858,B00BD55K9M,Sports_and_Outdoors,14
14859,B00BE04NU8,Toys_and_Games,14
14860,B00BFLP5LW,Sports_and_Outdoors,14
14861,B00BIUB8KM,Sports_and_Outdoors,14
14862,B00BORFD9Q,Video_Games,14
14863,B00BPIGZY6,Sports_and_Outdoors,14
14864,B00BQ6A3Y0,Sports_and_Outdoors,14
14865,B00BQHET9O,Sports_and_Outdoors,14
14866,B00BQWTGIS,Video_Games,14
